index,timestamp,directory,current_space_gb
1609,40:12.5,/scratch,59.70026
1610,40:12.5,/projects,24.09976
1611,40:12.5,/customers,30.09998
1612,50:05.7,/info,66.88658
1613,50:05.7,/scratch,60.5337
1614,50:05.7,/projects,24.18123
1615,50:05.7,/customers,30.05956
1616,00:09.9,/info,67.99662
1617,00:09.9,/scratch,60.08511
1618,00:09.9,/projects,24.1172
1619,00:09.9,/customers,30.18652
1620,10:07.4,/info,67.99662
1621,10:07.4,/scratch,60.08133
1622,10:07.4,/projects,24.17204
1623,10:07.4,/customers,30.19833
1624,20:09.5,/info,69.12643
1625,20:09.5,/scratch,60.1171
1626,20:09.5,/projects,24.16963
1627,20:09.5,/customers,30.20301
1628,30:15.5,/info,69.12607
1629,30:15.5,/scratch,60.16023
1630,30:15.5,/projects,24.21966
1631,30:15.5,/customers,29.93872
1632,40:08.9,/info,69.38036
1633,40:08.9,/scratch,60.16283
1634,40:08.9,/projects,24.27354
1635,40:08.9,/customers,29.25347
1636,50:09.5,/info,69.49904
1637,50:09.5,/scratch,60.22158
1638,50:09.5,/projects,24.50064
1639,50:09.5,/customers,29.27499
1640,00:06.3,/info,69.61581
1641,00:06.3,/scratch,60.1645
1642,00:06.3,/projects,24.02571
1643,00:06.3,/customers,29.43697
1644,10:08.2,/info,69.7419
1645,10:08.2,/scratch,60.35674
1646,10:08.2,/projects,23.99928
1647,10:08.2,/customers,29.47829
1648,20:05.3,/info,69.42559
1649,20:05.3,/scratch,59.76405
1650,20:05.3,/projects,23.94138
1651,20:05.3,/customers,29.47423
1652,30:06.6,/info,70.16305
1653,30:06.6,/scratch,59.97526
1654,30:06.6,/projects,23.80665
1655,30:06.6,/customers,29.53153
1656,40:06.6,/info,70.24348
1657,40:06.6,/scratch,60.20313
1658,40:06.6,/projects,23.50751
1659,40:06.6,/customers,28.43532
1660,50:09.4,/info,70.7155
1661,50:09.4,/scratch,60.34966
1662,50:09.4,/projects,23.50751
1663,50:09.4,/customers,28.47266
1664,00:08.9,/info,70.79413
1665,00:08.9,/scratch,61.08543
1666,00:08.9,/projects,22.79041
1667,00:08.9,/customers,28.75407
1668,10:07.8,/info,71.58591
1669,10:07.8,/scratch,61.25071
1670,10:07.8,/projects,22.78954
1671,10:07.8,/customers,29.7804
1672,20:04.5,/info,71.61588
1673,20:04.5,/scratch,61.21665
1674,20:04.5,/projects,22.79584
1675,20:04.5,/customers,29.84256
1676,30:11.6,/info,72.28039
1677,30:11.6,/scratch,61.23556
1678,30:11.6,/projects,22.87696
1679,30:11.6,/customers,29.8979
1680,40:07.0,/info,73.29062
1681,40:07.0,/scratch,61.58483
1682,40:07.0,/projects,22.87641
1683,40:07.0,/customers,29.80577
1684,50:07.4,/info,73.29062
1685,50:07.4,/scratch,61.90253
1686,50:07.4,/projects,22.42068
1687,50:07.4,/customers,29.86378
1688,00:07.1,/info,73.42832
1689,00:07.1,/scratch,61.93882
1690,00:07.1,/projects,22.4209
1691,00:07.1,/customers,29.93768
1692,10:06.7,/info,72.93855
1693,10:06.7,/scratch,61.40827
1694,10:06.7,/projects,23.16654
1695,10:06.7,/customers,29.91738
1696,20:07.3,/info,73.09812
1697,20:07.3,/scratch,61.42715
1698,20:07.3,/projects,23.9229
1699,20:07.3,/customers,29.82098
1700,30:05.8,/info,73.79063
1701,30:05.8,/scratch,61.45427
1702,30:05.8,/projects,23.9554
1703,30:05.8,/customers,29.89614
1704,40:07.7,/info,73.78232
1705,40:07.7,/scratch,62.43332
1706,40:07.7,/projects,24.11063
1707,40:07.7,/customers,30.22389
1708,50:06.8,/info,74.32797
1709,50:06.8,/scratch,62.34811
1710,50:06.8,/projects,23.94849
1711,50:06.8,/customers,30.20021
1712,00:04.1,/info,74.85625
1713,00:04.1,/scratch,62.38197
1714,00:04.1,/projects,23.38421
1715,00:04.1,/customers,30.01486
1716,10:10.3,/info,74.86006
1717,10:10.3,/scratch,62.6166
1718,10:10.3,/projects,23.5073
1719,10:10.3,/customers,29.96047
1720,20:05.2,/info,74.86228
1721,20:05.2,/scratch,62.66609
1722,20:05.2,/projects,23.55683
1723,20:05.2,/customers,29.86175
1724,30:08.7,/info,75.47376
1725,30:08.7,/scratch,63.51208
1726,30:08.7,/projects,23.5746
1727,30:08.7,/customers,29.73606
1728,40:04.7,/info,76.38022
1729,40:04.7,/scratch,63.51492
1730,40:04.7,/projects,23.30207
1731,40:04.7,/customers,29.75809
1732,50:06.6,/info,75.75811
1733,50:06.6,/scratch,62.87746
1734,50:06.6,/projects,23.86236
1735,50:06.6,/customers,29.88835
1736,00:08.1,/info,75.53405
1737,00:08.1,/scratch,62.96772
1738,00:08.1,/projects,23.79963
1739,00:08.1,/customers,29.92148
1740,10:04.7,/info,76.30186
1741,10:04.7,/scratch,62.96534
1742,10:04.7,/projects,23.79139
1743,10:04.7,/customers,29.95703
1744,20:05.2,/info,77.05939
1745,20:05.2,/scratch,62.89
1746,20:05.2,/projects,23.79079
1747,20:05.2,/customers,29.96009
1748,30:06.6,/info,77.61963
1749,30:06.6,/scratch,62.88254
1750,30:06.6,/projects,24.05963
1751,30:06.6,/customers,30.04081
1752,40:35.7,/info,77.6274
1753,40:35.7,/scratch,62.88771
1754,40:35.7,/projects,24.1919
1755,40:35.7,/customers,29.98655
1756,50:05.2,/info,77.64283
1757,50:05.2,/scratch,62.90178
1758,50:05.2,/projects,24.19043
1759,50:05.2,/customers,29.77965
1760,00:05.5,/info,76.40738
1761,00:05.5,/scratch,62.89658
1762,00:05.5,/projects,24.16796
1763,00:05.5,/customers,29.80135
1764,10:05.5,/info,76.3258
1765,10:05.5,/scratch,62.9206
1766,10:05.5,/projects,24.18254
1767,10:05.5,/customers,29.7903
1768,20:07.9,/info,76.41326
1769,20:07.9,/scratch,62.98611
1770,20:07.9,/projects,24.18818
1771,20:07.9,/customers,29.79376
1772,30:08.8,/info,77.20036
1773,30:08.8,/scratch,63.05207
1774,30:08.8,/projects,24.17686
1775,30:08.8,/customers,30.58844
1776,40:04.7,/info,77.17151
1777,40:04.7,/scratch,63.0553
1778,40:04.7,/projects,24.15805
1779,40:04.7,/customers,30.62897
1780,50:04.9,/info,78.20457
1781,50:04.9,/scratch,62.30638
1782,50:04.9,/projects,24.19295
1783,50:04.9,/customers,30.54034
1784,00:07.8,/info,78.54897
1785,00:07.8,/scratch,62.49965
1786,00:07.8,/projects,24.31089
1787,00:07.8,/customers,30.58851
1788,10:08.3,/info,78.96569
1789,10:08.3,/scratch,63.52935
1790,10:08.3,/projects,24.06628
1791,10:08.3,/customers,30.69651
1792,20:05.9,/info,79.015
1793,20:05.9,/scratch,64.41826
1794,20:05.9,/projects,24.7896
1795,20:05.9,/customers,30.13432
1796,30:04.6,/info,78.23518
1797,30:04.6,/scratch,64.37981
1798,30:04.6,/projects,24.78425
1799,30:04.6,/customers,30.99547
1800,40:34.6,/info,78.3428
1801,40:34.6,/scratch,65.32236
1802,40:34.6,/projects,24.76654
1803,40:34.6,/customers,31.98131
1804,50:05.2,/info,78.51848
1805,50:05.2,/scratch,65.35193
1806,50:05.2,/projects,24.08903
1807,50:05.2,/customers,31.99221
1808,00:08.3,/info,79.73528
1809,00:08.3,/scratch,65.35789
1810,00:08.3,/projects,24.1173
1811,00:08.3,/customers,32.73456
1812,10:08.4,/info,79.74203
1813,10:08.4,/scratch,65.15178
1814,10:08.4,/projects,24.45212
1815,10:08.4,/customers,33.66806
1816,20:05.3,/info,80.34283
1817,20:05.3,/scratch,65.26663
1818,20:05.3,/projects,24.45231
1819,20:05.3,/customers,33.67988
1820,30:06.0,/info,80.43121
1821,30:06.0,/scratch,65.2922
1822,30:06.0,/projects,24.45938
1823,30:06.0,/customers,33.63632
1824,40:05.8,/info,81.1603
1825,40:05.8,/scratch,65.53995
1826,40:05.8,/projects,24.43519
1827,40:05.8,/customers,33.64985
1828,50:08.4,/info,81.1775
1829,50:08.4,/scratch,65.73851
1830,50:08.4,/projects,24.42861
1831,50:08.4,/customers,33.59383
1832,00:08.3,/info,81.50909
1833,00:08.3,/scratch,65.71402
1834,00:08.3,/projects,24.43376
1835,00:08.3,/customers,33.66117
1836,10:14.1,/info,81.40294
1837,10:14.1,/scratch,65.67665
1838,10:14.1,/projects,24.41363
1839,10:14.1,/customers,33.81594
1840,20:10.1,/info,81.47481
1841,20:10.1,/scratch,65.73299
1842,20:10.1,/projects,24.42836
1843,20:10.1,/customers,33.7889
1844,30:07.7,/info,81.59407
1845,30:07.7,/scratch,65.82997
1846,30:07.7,/projects,24.55712
1847,30:07.7,/customers,33.91837
1848,40:46.8,/info,81.93932
1849,40:46.8,/scratch,66.1626
1850,40:46.8,/projects,24.15922
1851,40:46.8,/customers,34.06888
1852,50:08.0,/info,81.9064
1853,50:08.0,/scratch,66.10818
1854,50:08.0,/projects,24.11371
1855,50:08.0,/customers,34.06858
1856,00:05.5,/info,81.43634
1857,00:05.5,/scratch,65.74933
1858,00:05.5,/projects,24.18707
1859,00:05.5,/customers,33.83335
1860,10:59.4,/info,80.69221
1861,10:59.4,/scratch,65.39992
1862,10:59.4,/projects,24.18775
1863,10:59.4,/customers,33.82098
1864,20:06.8,/info,80.18282
1865,20:06.8,/scratch,65.61371
1866,20:06.8,/projects,25.00014
1867,20:06.8,/customers,33.93788
1868,30:08.0,/info,79.44054
1869,30:08.0,/scratch,65.7099
1870,30:08.0,/projects,24.96322
1871,30:08.0,/customers,33.53194
1872,40:08.8,/info,79.47479
1873,40:08.8,/scratch,66.23795
1874,40:08.8,/projects,24.59989
1875,40:08.8,/customers,33.72403
1876,50:04.8,/info,79.32835
1877,50:04.8,/scratch,66.32505
1878,50:04.8,/projects,24.61444
1879,50:04.8,/customers,33.75207
1880,00:05.3,/info,80.29412
1881,00:05.3,/scratch,66.43729
1882,00:05.3,/projects,24.51017
1883,00:05.3,/customers,33.74657
1884,10:09.5,/info,80.28038
1885,10:09.5,/scratch,67.17527
1886,10:09.5,/projects,24.62668
1887,10:09.5,/customers,33.87561
1888,20:07.6,/info,79.57411
1889,20:07.6,/scratch,67.18698
1890,20:07.6,/projects,24.69858
1891,20:07.6,/customers,34.82075
1892,30:06.8,/info,78.39798
1893,30:06.8,/scratch,66.91174
1894,30:06.8,/projects,24.82343
1895,30:06.8,/customers,34.81085
1896,40:09.4,/info,77.53801
1897,40:09.4,/scratch,67.21731
1898,40:09.4,/projects,25.00154
1899,40:09.4,/customers,35.07286
1900,50:06.6,/info,78.40531
1901,50:06.6,/scratch,67.61117
1902,50:06.6,/projects,24.98212
1903,50:06.6,/customers,35.14847
1904,00:10.0,/info,79.23307
1905,00:10.0,/scratch,68.35332
1906,00:10.0,/projects,26.07361
1907,00:10.0,/customers,35.10368
1908,10:07.7,/info,78.60891
1909,10:07.7,/scratch,68.20144
1910,10:07.7,/projects,26.07361
1911,10:07.7,/customers,35.10266
1912,20:05.2,/info,79.4591
1913,20:05.2,/scratch,68.04219
1914,20:05.2,/projects,25.94714
1915,20:05.2,/customers,34.94243
1916,30:09.7,/info,79.54396
1917,30:09.7,/scratch,68.90096
1918,30:09.7,/projects,25.40335
1919,30:09.7,/customers,35.08709
1920,40:07.7,/info,79.52719
1921,40:07.7,/scratch,68.9199
1922,40:07.7,/projects,24.80108
1923,40:07.7,/customers,34.97584
1924,50:13.9,/info,79.79307
1925,50:13.9,/scratch,68.83153
1926,50:13.9,/projects,24.77175
1927,50:13.9,/customers,35.15632
1928,00:05.4,/info,79.25731
1929,00:05.4,/scratch,68.41079
1930,00:05.4,/projects,24.77157
1931,00:05.4,/customers,34.93052
1932,10:05.9,/info,79.15597
1933,10:05.9,/scratch,68.17421
1934,10:05.9,/projects,24.8618
1935,10:05.9,/customers,35.02081
1936,20:09.5,/info,79.36856
1937,20:09.5,/scratch,68.2047
1938,20:09.5,/projects,24.71246
1939,20:09.5,/customers,35.06175
1940,30:09.1,/info,79.4606
1941,30:09.1,/scratch,68.50207
1942,30:09.1,/projects,24.71219
1943,30:09.1,/customers,35.16256
1944,40:09.3,/info,79.4365
1945,40:09.3,/scratch,68.5019
1946,40:09.3,/projects,24.80578
1947,40:09.3,/customers,35.16227
1948,50:07.7,/info,79.64372
1949,50:07.7,/scratch,68.36901
1950,50:07.7,/projects,24.57476
1951,50:07.7,/customers,35.64632
1952,00:08.2,/info,81.58137
1953,00:08.2,/scratch,67.84937
1954,00:08.2,/projects,25.08831
1955,00:08.2,/customers,35.72688
1956,10:09.8,/info,81.58058
1957,10:09.8,/scratch,67.87737
1958,10:09.8,/projects,25.80389
1959,10:09.8,/customers,35.66243
1960,20:07.3,/info,81.78621
1961,20:07.3,/scratch,67.83577
1962,20:07.3,/projects,25.80144
1963,20:07.3,/customers,35.86906
1964,30:09.0,/info,82.45594
1965,30:09.0,/scratch,67.76683
1966,30:09.0,/projects,25.72724
1967,30:09.0,/customers,35.92256
1968,40:04.8,/info,82.51608
1969,40:04.8,/scratch,67.84276
1970,40:04.8,/projects,25.72819
1971,40:04.8,/customers,35.97873
1972,50:09.1,/info,83.06665
1973,50:09.1,/scratch,67.98927
1974,50:09.1,/projects,25.81308
1975,50:09.1,/customers,36.09743
1976,00:13.1,/info,83.00418
1977,00:13.1,/scratch,68.09874
1978,00:13.1,/projects,25.83752
1979,00:13.1,/customers,35.94027
1980,10:10.2,/info,82.78301
1981,10:10.2,/scratch,68.82104
1982,10:10.2,/projects,25.79974
1983,10:10.2,/customers,35.89373
1984,20:08.8,/info,82.57694
1985,20:08.8,/scratch,68.52996
1986,20:08.8,/projects,25.30973
1987,20:08.8,/customers,35.29227
1988,30:10.5,/info,82.66694
1989,30:10.5,/scratch,68.54003
1990,30:10.5,/projects,25.3099
1991,30:10.5,/customers,35.29182
1992,40:09.3,/info,83.52989
1993,40:09.3,/scratch,69.33581
1994,40:09.3,/projects,25.19866
1995,40:09.3,/customers,35.22026
1996,50:10.4,/info,83.64834
1997,50:10.4,/scratch,69.52734
1998,50:10.4,/projects,25.197
1999,50:10.4,/customers,35.27802
2000,00:08.3,/info,83.62502
2001,00:08.3,/scratch,69.6567
2002,00:08.3,/projects,25.18487
2003,00:08.3,/customers,35.30146
2004,10:09.6,/info,83.82911
2005,10:09.6,/scratch,69.73784
2006,10:09.6,/projects,25.21528
2007,10:09.6,/customers,35.37008
2008,20:09.4,/info,83.13362
2009,20:09.4,/scratch,70.63115
2010,20:09.4,/projects,25.8906
2011,20:09.4,/customers,35.46887
2012,30:06.6,/info,83.60645
2013,30:06.6,/scratch,70.58449
2014,30:06.6,/projects,25.88958
2015,30:06.6,/customers,35.53674
2016,40:07.6,/info,83.19246
2017,40:07.6,/scratch,71.15103
2018,40:07.6,/projects,25.85928
2019,40:07.6,/customers,35.54436
2020,50:07.3,/info,83.15948
2021,50:07.3,/scratch,71.34793
2022,50:07.3,/projects,25.85959
2023,50:07.3,/customers,36.07929
2024,00:08.1,/info,83.08984
2025,00:08.1,/scratch,71.43663
2026,00:08.1,/projects,25.87862
2027,00:08.1,/customers,35.74226
2028,10:12.2,/info,82.95884
2029,10:12.2,/scratch,71.26742
2030,10:12.2,/projects,25.78845
2031,10:12.2,/customers,35.56739
2032,20:59.0,/info,83.01964
2033,20:59.0,/scratch,71.25364
2034,20:59.0,/projects,25.77214
2035,20:59.0,/customers,35.29997
2036,30:09.3,/info,83.39534
2037,30:09.3,/scratch,71.28433
2038,30:09.3,/projects,25.73246
2039,30:09.3,/customers,35.3347
2040,40:08.4,/info,83.95583
2041,40:08.4,/scratch,72.06405
2042,40:08.4,/projects,25.73865
2043,40:08.4,/customers,35.3271
2044,50:08.7,/info,84.00059
2045,50:08.7,/scratch,72.06924
2046,50:08.7,/projects,25.17943
2047,50:08.7,/customers,35.41081
2048,00:14.6,/info,84.02631
2049,00:14.6,/scratch,71.28158
2050,00:14.6,/projects,25.1783
2051,00:14.6,/customers,35.42329
2052,10:06.3,/info,84.93229
2053,10:06.3,/scratch,71.34006
2054,10:06.3,/projects,25.11439
2055,10:06.3,/customers,35.43714
2056,20:10.1,/info,84.96797
2057,20:10.1,/scratch,71.31874
2058,20:10.1,/projects,25.2116
2059,20:10.1,/customers,35.74182
2060,30:09.4,/info,84.86997
2061,30:09.4,/scratch,71.29772
2062,30:09.4,/projects,25.88232
2063,30:09.4,/customers,36.19984
2064,40:08.3,/info,84.32366
2065,40:08.3,/scratch,71.34082
2066,40:08.3,/projects,25.83964
2067,40:08.3,/customers,35.93179
2068,50:08.5,/info,85.1195
2069,50:08.5,/scratch,71.42515
2070,50:08.5,/projects,25.91282
2071,50:08.5,/customers,35.88353
2072,00:09.8,/info,84.54818
2073,00:09.8,/scratch,71.46828
2074,00:09.8,/projects,25.84038
2075,00:09.8,/customers,36.13563
2076,10:09.1,/info,84.45832
2077,10:09.1,/scratch,72.00386
2078,10:09.1,/projects,25.82577
2079,10:09.1,/customers,36.14357
2080,20:14.8,/info,84.83469
2081,20:14.8,/scratch,72.00616
2082,20:14.8,/projects,25.45048
2083,20:14.8,/customers,36.30853
2084,30:09.8,/info,85.709
2085,30:09.8,/scratch,72.76845
2086,30:09.8,/projects,25.44799
2087,30:09.8,/customers,36.3362
2088,40:09.9,/info,85.51647
2089,40:09.9,/scratch,72.70598
2090,40:09.9,/projects,25.45454
2091,40:09.9,/customers,36.83912
2092,50:09.7,/info,85.40739
2093,50:09.7,/scratch,72.80204
2094,50:09.7,/projects,25.48462
2095,50:09.7,/customers,36.78474
2096,00:05.8,/info,85.90185
2097,00:05.8,/scratch,72.78378
2098,00:05.8,/projects,26.00703
2099,00:05.8,/customers,36.95916
2100,10:05.8,/info,85.47587
2101,10:05.8,/scratch,72.10594
2102,10:05.8,/projects,26.01274
2103,10:05.8,/customers,36.95292
2104,21:15.2,/info,85.65463
2105,21:15.2,/scratch,72.17779
2106,21:15.2,/projects,26.24841
2107,21:15.2,/customers,37.1019
2108,30:22.2,/info,85.63499
2109,30:22.2,/scratch,72.83433
2110,30:22.2,/projects,27.20712
2111,30:22.2,/customers,36.77188
2112,40:06.4,/info,85.65001
2113,40:06.4,/scratch,72.37132
2114,40:06.4,/projects,27.53299
2115,40:06.4,/customers,37.64888
2116,50:06.9,/info,85.60974
2117,50:06.9,/scratch,72.44671
2118,50:06.9,/projects,28.30287
2119,50:06.9,/customers,37.77442
2120,00:14.9,/info,85.57128
2121,00:14.9,/scratch,72.44728
2122,00:14.9,/projects,28.30199
2123,00:14.9,/customers,38.69711
2124,10:08.0,/info,85.62628
2125,10:08.0,/scratch,72.8308
2126,10:08.0,/projects,27.61383
2127,10:08.0,/customers,38.72892
2128,20:11.1,/info,85.94747
2129,20:11.1,/scratch,72.77391
2130,20:11.1,/projects,27.60266
2131,20:11.1,/customers,38.84812
2132,30:06.3,/info,85.42973
2133,30:06.3,/scratch,73.38648
2134,30:06.3,/projects,27.69372
2135,30:06.3,/customers,39.52773
2136,40:06.8,/info,85.68972
2137,40:06.8,/scratch,73.39392
2138,40:06.8,/projects,27.69447
2139,40:06.8,/customers,39.13006
2140,50:27.9,/info,85.75305
2141,50:27.9,/scratch,73.43151
2142,50:27.9,/projects,27.84678
2143,50:27.9,/customers,39.25493
2144,01:07.8,/info,85.55839
2145,01:07.8,/scratch,73.49176
2146,01:07.8,/projects,27.83625
2147,01:07.8,/customers,39.22294
2148,10:08.0,/info,85.60436
2149,10:08.0,/scratch,72.28186
2150,10:08.0,/projects,27.77218
2151,10:08.0,/customers,39.29422
2152,20:05.0,/info,86.13897
2153,20:05.0,/scratch,72.39981
2154,20:05.0,/projects,27.81662
2155,20:05.0,/customers,39.30278
2156,30:09.1,/info,86.62085
2157,30:09.1,/scratch,72.43795
2158,30:09.1,/projects,27.7627
2159,30:09.1,/customers,39.24424
2160,40:05.4,/info,86.62743
2161,40:05.4,/scratch,72.49199
2162,40:05.4,/projects,28.52494
2163,40:05.4,/customers,39.26305
2164,50:09.2,/info,86.70173
2165,50:09.2,/scratch,72.5323
2166,50:09.2,/projects,28.50151
2167,50:09.2,/customers,39.50188
2168,00:09.3,/info,86.02743
2169,00:09.3,/scratch,72.37584
2170,00:09.3,/projects,28.76329
2171,00:09.3,/customers,39.70894
2172,10:07.1,/info,86.98832
2173,10:07.1,/scratch,73.06333
2174,10:07.1,/projects,28.1123
2175,10:07.1,/customers,39.71435
2176,20:12.7,/info,87.00753
2177,20:12.7,/scratch,73.63782
2178,20:12.7,/projects,28.16054
2179,20:12.7,/customers,39.51654
2180,30:06.1,/info,86.91744
2181,30:06.1,/scratch,73.95586
2182,30:06.1,/projects,28.73811
2183,30:06.1,/customers,39.52428
2184,40:09.4,/info,87.61105
2185,40:09.4,/scratch,74.02894
2186,40:09.4,/projects,28.74383
2187,40:09.4,/customers,39.60678
2188,50:08.0,/info,87.76918
2189,50:08.0,/scratch,74.15497
2190,50:08.0,/projects,29.07767
2191,50:08.0,/customers,39.52604
2192,00:58.8,/info,87.90265
2193,00:58.8,/scratch,74.34538
2194,00:58.8,/projects,29.07718
2195,00:58.8,/customers,38.81035
2196,10:10.5,/info,88.37016
2197,10:10.5,/scratch,74.3973
2198,10:10.5,/projects,29.02856
2199,10:10.5,/customers,38.82468
2200,20:08.2,/info,87.926
2201,20:08.2,/scratch,74.40409
2202,20:08.2,/projects,29.42165
2203,20:08.2,/customers,38.9216
2204,30:06.2,/info,88.14637
2205,30:06.2,/scratch,74.95073
2206,30:06.2,/projects,29.42056
2207,30:06.2,/customers,38.87962
2208,40:08.9,/info,87.48552
2209,40:08.9,/scratch,74.97138
2210,40:08.9,/projects,28.9747
2211,40:08.9,/customers,39.03147
2212,50:09.8,/info,87.42519
2213,50:09.8,/scratch,75.12285
2214,50:09.8,/projects,28.93728
2215,50:09.8,/customers,39.53283
2216,00:09.4,/info,87.65336
2217,00:09.4,/scratch,75.1847
2218,00:09.4,/projects,29.06765
2219,00:09.4,/customers,39.53449
2220,10:11.4,/info,88.03418
2221,10:11.4,/scratch,75.32073
2222,10:11.4,/projects,28.91212
2223,10:11.4,/customers,39.41325
2224,20:05.5,/info,88.96888
2225,20:05.5,/scratch,75.05225
2226,20:05.5,/projects,29.01405
2227,20:05.5,/customers,39.42492
2228,30:12.5,/info,88.17967
2229,30:12.5,/scratch,75.09686
2230,30:12.5,/projects,28.42532
2231,30:12.5,/customers,39.98245
2232,40:07.9,/info,88.18756
2233,40:07.9,/scratch,74.41564
2234,40:07.9,/projects,27.66017
2235,40:07.9,/customers,39.99659
2236,50:05.2,/info,88.2655
2237,50:05.2,/scratch,74.12345
2238,50:05.2,/projects,27.7162
2239,50:05.2,/customers,40.00854
2240,00:16.0,/info,88.30319
2241,00:16.0,/scratch,74.13326
2242,00:16.0,/projects,27.71745
2243,00:16.0,/customers,40.1346
2244,10:09.9,/info,88.34892
2245,10:09.9,/scratch,73.19153
2246,10:09.9,/projects,27.71101
2247,10:09.9,/customers,40.73991
2248,20:14.1,/info,88.00548
2249,20:14.1,/scratch,73.19934
2250,20:14.1,/projects,27.75213
2251,20:14.1,/customers,40.74883
2252,30:09.3,/info,88.78273
2253,30:09.3,/scratch,73.28463
2254,30:09.3,/projects,26.93838
2255,30:09.3,/customers,40.96418
2256,40:08.2,/info,88.52415
2257,40:08.2,/scratch,72.98975
2258,40:08.2,/projects,26.93376
2259,40:08.2,/customers,40.89994
2260,50:04.7,/info,87.12814
2261,50:04.7,/scratch,72.99287
2262,50:04.7,/projects,26.98153
2263,50:04.7,/customers,40.97097
2264,00:09.1,/info,86.75225
2265,00:09.1,/scratch,73.11102
2266,00:09.1,/projects,27.74893
2267,00:09.1,/customers,41.62859
2268,10:05.0,/info,86.86026
2269,10:05.0,/scratch,73.10704
2270,10:05.0,/projects,27.80078
2271,10:05.0,/customers,41.63053
2272,20:09.3,/info,86.95444
2273,20:09.3,/scratch,74.111
2274,20:09.3,/projects,27.22685
2275,20:09.3,/customers,41.62147
2276,30:06.0,/info,86.42812
2277,30:06.0,/scratch,74.29306
2278,30:06.0,/projects,27.20862
2279,30:06.0,/customers,42.0257
2280,40:15.9,/info,86.14235
2281,40:15.9,/scratch,74.31538
2282,40:15.9,/projects,27.24709
2283,40:15.9,/customers,42.06703
2284,50:05.0,/info,85.86296
2285,50:05.0,/scratch,74.25888
2286,50:05.0,/projects,27.18272
2287,50:05.0,/customers,42.07659
2288,00:10.0,/info,85.02704
2289,00:10.0,/scratch,74.44439
2290,00:10.0,/projects,27.29789
2291,00:10.0,/customers,42.14457
2292,10:05.2,/info,85.80472
2293,10:05.2,/scratch,74.54292
2294,10:05.2,/projects,27.29876
2295,10:05.2,/customers,42.09127
2296,20:12.2,/info,85.80393
2297,20:12.2,/scratch,73.7116
2298,20:12.2,/projects,27.30564
2299,20:12.2,/customers,42.06024
2300,30:05.0,/info,85.70271
2301,30:05.0,/scratch,73.80677
2302,30:05.0,/projects,27.29776
2303,30:05.0,/customers,42.34871
2304,40:07.5,/info,86.26083
2305,40:07.5,/scratch,74.35959
2306,40:07.5,/projects,27.92272
2307,40:07.5,/customers,42.40229
2308,50:12.8,/info,86.2397
2309,50:12.8,/scratch,74.41688
2310,50:12.8,/projects,28.06644
2311,50:12.8,/customers,43.08663
2312,00:10.0,/info,87.90496
2313,00:10.0,/scratch,74.77006
2314,00:10.0,/projects,28.06347
2315,00:10.0,/customers,43.05957
2316,10:08.2,/info,88.32167
2317,10:08.2,/scratch,74.76065
2318,10:08.2,/projects,28.89756
2319,10:08.2,/customers,43.64393
2320,20:07.0,/info,88.24443
2321,20:07.0,/scratch,74.82292
2322,20:07.0,/projects,28.89897
2323,20:07.0,/customers,43.76469
2324,30:10.1,/info,89.21824
2325,30:10.1,/scratch,75.66461
2326,30:10.1,/projects,28.89872
2327,30:10.1,/customers,43.78638
2328,40:08.6,/info,89.69872
2329,40:08.6,/scratch,74.7885
2330,40:08.6,/projects,28.86846
2331,40:08.6,/customers,43.3062
2332,50:06.5,/info,89.71331
2333,50:06.5,/scratch,75.70152
2334,50:06.5,/projects,28.79722
2335,50:06.5,/customers,43.37272
2336,00:09.2,/info,89.97199
2337,00:09.2,/scratch,77.47225
2338,00:09.2,/projects,28.53581
2339,00:09.2,/customers,43.45658
2340,10:06.3,/info,89.08484
2341,10:06.3,/scratch,76.69529
2342,10:06.3,/projects,28.45372
2343,10:06.3,/customers,43.22751
2344,20:11.0,/info,89.3578
2345,20:11.0,/scratch,76.32221
2346,20:11.0,/projects,28.45042
2347,20:11.0,/customers,43.19302
2348,30:05.0,/info,90.32678
2349,30:05.0,/scratch,76.72112
2350,30:05.0,/projects,29.39954
2351,30:05.0,/customers,42.78176
2352,40:05.5,/info,89.73943
2353,40:05.5,/scratch,78.27835
2354,40:05.5,/projects,28.99312
2355,40:05.5,/customers,43.51428
2356,50:10.6,/info,89.87353
2357,50:10.6,/scratch,78.35586
2358,50:10.6,/projects,28.96322
2359,50:10.6,/customers,44.04176
2360,00:08.1,/info,89.86258
2361,00:08.1,/scratch,78.3671
2362,00:08.1,/projects,27.93284
2363,00:08.1,/customers,44.04429
2364,10:11.6,/info,89.69284
2365,10:11.6,/scratch,79.64868
2366,10:11.6,/projects,28.29456
2367,10:11.6,/customers,43.73593
2368,20:05.9,/info,89.65991
2369,20:05.9,/scratch,79.74026
2370,20:05.9,/projects,28.35818
2371,20:05.9,/customers,43.60075
2372,30:05.1,/info,89.60189
2373,30:05.1,/scratch,79.86434
2374,30:05.1,/projects,28.44403
2375,30:05.1,/customers,43.64428
2376,40:06.0,/info,90.14544
2377,40:06.0,/scratch,79.7993
2378,40:06.0,/projects,29.10943
2379,40:06.0,/customers,44.38023
2380,50:12.8,/info,90.21076
2381,50:12.8,/scratch,79.73812
2382,50:12.8,/projects,29.08145
2383,50:12.8,/customers,44.38104
2384,20:05.0,/info,90.15077
2385,20:05.0,/scratch,79.73564
