timestamp,directory,files_added,files_deleted,files_modified,size_added_gb,size_deleted_gb,size_modified_gb,total_files,current_space_gb
2024-12-04 15:00:00,/user,278,203,265,30.417,22.587,3.687,51333,6848.69
2024-12-04 16:00:00,/data,52,36,69,80.016,43.844,8.582,33786,42602.9
2024-12-04 16:00:00,/scratch,78,48,48,25.353,13.071,1.749,51300,15113.21
2024-12-04 16:00:00,/projects,87,41,96,49.103,24.038,6.608,29211,17607.41
2024-12-04 16:00:00,/user,295,207,263,32.977,23.644,3.923,51421,6861.95
2024-12-04 17:00:00,/data,89,54,102,95.945,68.836,16.705,33821,42646.71
2024-12-04 17:00:00,/scratch,0,0,0,0,0,0,51300,15113.21
2024-12-04 17:00:00,/projects,0,0,0,0,0,0,29211,17607.41
2024-12-04 17:00:00,/user,0,0,0,0,0,0,51421,6861.95
2024-12-04 18:00:00,/data,43,23,47,44.925,25.681,4.919,33841,42670.87
2024-12-04 18:00:00,/scratch,48,41,34,13.696,11.2,1.099,51307,15116.8
2024-12-04 18:00:00,/projects,0,0,0,0,0,0,29211,17607.41
2024-12-04 18:00:00,/user,159,128,168,17.253,14.108,2.198,51452,6867.29
2024-12-04 19:00:00,/data,24,15,31,23.363,14.76,5.37,33850,42684.85
2024-12-04 19:00:00,/scratch,34,19,20,8.472,4.687,1.014,51322,15121.6
2024-12-04 19:00:00,/projects,61,27,68,46.548,11.972,4.869,29245,17646.85
2024-12-04 19:00:00,/user,164,123,144,18.825,13.174,2.54,51493,6875.48
2024-12-04 20:00:00,/data,67,26,75,90.654,30.524,15.159,33891,42760.13
2024-12-04 20:00:00,/scratch,33,22,25,8.982,5.702,0.377,51333,15125.26
2024-12-04 20:00:00,/projects,0,0,0,0,0,0,29245,17646.85
2024-12-04 20:00:00,/user,67,51,71,6.261,6.865,1.242,51509,6876.12
2024-12-04 21:00:00,/data,43,32,61,50.955,40.22,10.45,33902,42781.32
2024-12-04 21:00:00,/scratch,56,31,35,17.696,9.992,1.897,51358,15134.86
2024-12-04 21:00:00,/projects,0,0,0,0,0,0,29245,17646.85
2024-12-04 21:00:00,/user,0,0,0,0,0,0,51509,6876.12
2024-12-04 22:00:00,/data,28,11,24,38.34,14.986,3.873,33919,42808.55
2024-12-04 22:00:00,/scratch,44,27,12,11.987,6.751,0.564,51375,15140.66
2024-12-04 22:00:00,/projects,0,0,0,0,0,0,29245,17646.85
2024-12-04 22:00:00,/user,61,40,76,6.358,4.061,1.54,51530,6879.96
2024-12-04 23:00:00,/data,20,5,5,23.838,5.604,-0.268,33934,42826.51
2024-12-04 23:00:00,/scratch,54,30,24,13.011,8.805,0.531,51399,15145.39
2024-12-04 23:00:00,/projects,13,9,15,5.24,3.396,0.771,29249,17649.47
2024-12-04 23:00:00,/user,0,0,0,0,0,0,51530,6879.96
2024-12-05 00:00:00,/data,6,9,14,6.966,8.592,2.199,33931,42827.09
2024-12-05 00:00:00,/scratch,0,0,0,0,0,0,51399,15145.39
2024-12-05 00:00:00,/projects,16,11,27,8.291,4.63,3.128,29254,17656.26
2024-12-05 00:00:00,/user,34,20,19,5.017,1.797,0.197,51544,6883.37
2024-12-05 01:00:00,/data,11,5,9,12.073,4.421,0.433,33937,42835.17
2024-12-05 01:00:00,/scratch,0,0,0,0,0,0,51399,15145.39
2024-12-05 01:00:00,/projects,0,0,0,0,0,0,29254,17656.26
2024-12-05 01:00:00,/user,0,0,0,0,0,0,51544,6883.37
2024-12-05 02:00:00,/data,9,0,8,9.332,0,1.674,33946,42846.18
2024-12-05 02:00:00,/scratch,0,0,0,0,0,0,51399,15145.39
2024-12-05 02:00:00,/projects,0,0,0,0,0,0,29254,17656.26
2024-12-05 02:00:00,/user,9,11,12,0.833,1.197,0.212,51542,6883.22
2024-12-05 03:00:00,/data,0,0,0,0,0,0,33946,42846.18
2024-12-05 03:00:00,/scratch,0,0,0,0,0,0,51399,15145.39
2024-12-05 03:00:00,/projects,0,0,0,0,0,0,29254,17656.26
2024-12-05 03:00:00,/user,0,0,0,0,0,0,51542,6883.22
2024-12-05 04:00:00,/data,0,0,0,0,0,0,33946,42846.18
2024-12-05 04:00:00,/scratch,9,8,6,1.425,1.585,0.306,51400,15145.54
2024-12-05 04:00:00,/projects,0,0,0,0,0,0,29254,17656.26
2024-12-05 04:00:00,/user,11,12,19,2.541,1.309,0.037,51541,6884.49
2024-12-05 05:00:00,/data,0,0,0,0,0,0,33946,42846.18
2024-12-05 05:00:00,/scratch,0,0,0,0,0,0,51400,15145.54
2024-12-05 05:00:00,/projects,0,0,0,0,0,0,29254,17656.26
2024-12-05 05:00:00,/user,0,0,0,0,0,0,51541,6884.49
2024-12-05 06:00:00,/data,57,19,52,58.17,17.175,7.499,33984,42894.67
2024-12-05 06:00:00,/scratch,66,36,42,15.329,10.287,2.078,51430,15152.66
2024-12-05 06:00:00,/projects,0,0,0,0,0,0,29254,17656.26
2024-12-05 06:00:00,/user,53,44,49,7.792,4.101,0.835,51550,6889.02
2024-12-05 07:00:00,/data,69,30,62,78.066,33.193,6.218,34023,42945.76
2024-12-05 07:00:00,/scratch,250,129,141,71.23,32.443,5.376,51551,15196.82
2024-12-05 07:00:00,/projects,28,21,39,15.708,8.945,1.787,29261,17664.81
2024-12-05 07:00:00,/user,84,75,76,9.602,9.97,1.109,51559,6889.76
2024-12-05 08:00:00,/data,83,32,62,83.778,32.447,11.884,34074,43008.98
2024-12-05 08:00:00,/scratch,127,69,98,39.875,16.796,3.87,51609,15223.77
2024-12-05 08:00:00,/projects,49,28,42,29.294,14.855,4.664,29282,17683.91
2024-12-05 08:00:00,/user,67,53,59,7.243,6.959,0.725,51573,6890.77
2024-12-05 09:00:00,/data,97,44,83,94.08,42.476,14.232,34127,43074.81
2024-12-05 09:00:00,/scratch,156,62,101,44.761,16.995,3.818,51703,15255.36
2024-12-05 09:00:00,/projects,0,0,0,0,0,0,29282,17683.91
2024-12-05 09:00:00,/user,239,173,242,26.473,19.766,4.64,51639,6902.11
2024-12-05 10:00:00,/data,130,74,112,161.344,80.303,20.371,34183,43176.22
2024-12-05 10:00:00,/scratch,169,97,105,46.356,24.999,4.064,51775,15280.78
2024-12-05 10:00:00,/projects,75,61,95,39.78,31.665,7.466,29296,17699.49
2024-12-05 10:00:00,/user,167,124,190,19.233,14.422,2.989,51682,6909.91
2024-12-05 11:00:00,/data,164,76,164,161.654,80.139,22.846,34271,43280.59
2024-12-05 11:00:00,/scratch,192,123,110,50.895,29.457,3.52,51844,15305.74
2024-12-05 11:00:00,/projects,137,93,199,89.166,48.014,16.058,29340,17756.7
2024-12-05 11:00:00,/user,0,0,0,0,0,0,51682,6909.91
2024-12-05 12:00:00,/data,98,47,99,97.02,48.616,14.795,34322,43343.78
2024-12-05 12:00:00,/scratch,84,38,41,21.661,9.332,1.692,51890,15319.76
2024-12-05 12:00:00,/projects,0,0,0,0,0,0,29340,17756.7
2024-12-05 12:00:00,/user,417,303,475,44.587,35.543,7.654,51796,6926.61
2024-12-05 13:00:00,/data,0,0,0,0,0,0,34322,43343.78
2024-12-05 13:00:00,/scratch,142,89,95,35.994,20.834,2.276,51943,15337.19
2024-12-05 13:00:00,/projects,80,51,96,43.511,23.743,6.388,29369,17782.86
2024-12-05 13:00:00,/user,173,113,142,21.898,12.615,2.515,51856,6938.41
2024-12-05 14:00:00,/data,112,45,114,138.564,48.261,22.598,34389,43456.69
2024-12-05 14:00:00,/scratch,146,69,76,52.823,16.178,2.812,52020,15376.65
2024-12-05 14:00:00,/projects,0,4351,0,0,2634.52,0,25018,15148.34
2024-12-05 14:00:00,/user,0,0,0,0,0,0,51856,6938.41
2024-12-05 15:00:00,/data,93,34,81,102.947,37.037,6.874,34448,43529.47
2024-12-05 15:00:00,/scratch,162,95,85,48.447,25.199,3.451,52087,15403.35
2024-12-05 15:00:00,/projects,105,60,132,64.594,34.03,9.133,25063,15188.04
2024-12-05 15:00:00,/user,160,113,167,20.726,14.06,2.203,51903,6947.28
2024-12-05 16:00:00,/data,44,21,54,38.87,21.98,7.76,34471,43554.12
2024-12-05 16:00:00,/scratch,110,10233,72,33.058,3027.709,2.351,41964,12411.05
2024-12-05 16:00:00,/projects,65,44,98,37.477,21.837,10.016,25084,15213.69
2024-12-05 16:00:00,/user,802,135,183,71.01,14.452,1.623,52570,7005.46
2024-12-05 17:00:00,/data,0,0,0,0,0,0,34471,43554.12
2024-12-05 17:00:00,/scratch,119,62,84,38.148,15.912,2.63,42021,12435.91
2024-12-05 17:00:00,/projects,90,42,107,53.367,22.01,7.972,25132,15253.02
2024-12-05 17:00:00,/user,59,55,84,5.108,5.677,1.309,52574,7006.2
2024-12-05 18:00:00,/data,59,33,70,59.107,38.02,9.602,34497,43584.81
2024-12-05 18:00:00,/scratch,91,30,62,26.436,9.198,2.298,42082,12455.45
2024-12-05 18:00:00,/projects,132,87,156,76.043,45.412,9.837,25177,15293.49
2024-12-05 18:00:00,/user,57,60,74,5.626,7.66,0.98,52571,7005.14
2024-12-05 19:00:00,/data,22,5,19,34.603,9.108,3.478,34514,43613.78
2024-12-05 19:00:00,/scratch,67,18,42,16.61,3.182,0.46,42131,12469.34
2024-12-05 19:00:00,/projects,58,31,73,37.038,17.852,3.857,25204,15316.53
2024-12-05 19:00:00,/user,99,51,82,10.461,6.174,1.062,52619,7010.49
2024-12-05 20:00:00,/data,30,15,38,33.268,18.809,5.976,34529,43634.22
2024-12-05 20:00:00,/scratch,70,32,29,18.435,6.863,1.332,42169,12482.24
2024-12-05 20:00:00,/projects,39,22,39,22.295,12.802,3.686,25221,15329.71
2024-12-05 20:00:00,/user,47,52,60,6.751,5.101,0.614,52614,7012.76
2024-12-05 21:00:00,/data,33,18,32,46.776,20.703,6.791,34544,43667.08
2024-12-05 21:00:00,/scratch,30,18,22,11.092,4.324,0.707,42181,12489.72
2024-12-05 21:00:00,/projects,51,15,44,27.02,7.791,4.27,25257,15353.21
2024-12-05 21:00:00,/user,70,50,60,8.285,5.247,0.982,52634,7016.78
2024-12-05 22:00:00,/data,0,0,0,0,0,0,34544,43667.08
2024-12-05 22:00:00,/scratch,41,27,30,11.517,7.117,1.674,42195,12495.79
2024-12-05 22:00:00,/projects,43,29,55,20.664,18.055,5.221,25271,15361.04
2024-12-05 22:00:00,/user,39,47,65,3.972,5.861,0.892,52626,7015.78
2024-12-05 23:00:00,/data,0,0,0,0,0,0,34544,43667.08
2024-12-05 23:00:00,/scratch,36,13,18,13.747,4.539,0.874,42218,12505.87
2024-12-05 23:00:00,/projects,24,12,26,12.67,7.311,2.185,25283,15368.58
2024-12-05 23:00:00,/user,0,0,0,0,0,0,52626,7015.78
2024-12-06 00:00:00,/data,0,0,0,0,0,0,34544,43667.08
2024-12-06 00:00:00,/scratch,29,11,19,7.785,3.07,0.264,42236,12510.85
2024-12-06 00:00:00,/projects,20,9,22,9.269,4.057,1.042,25294,15374.84
2024-12-06 00:00:00,/user,24,16,26,2.195,1.461,0.344,52634,7016.86
2024-12-06 01:00:00,/data,0,0,0,0,0,0,34544,43667.08
2024-12-06 01:00:00,/scratch,0,0,0,0,0,0,42236,12510.85
2024-12-06 01:00:00,/projects,0,0,0,0,0,0,25294,15374.84
2024-12-06 01:00:00,/user,28,19,24,4.099,2.472,0.511,52643,7019.0
2024-12-06 02:00:00,/data,0,0,0,0,0,0,34544,43667.08
2024-12-06 02:00:00,/scratch,12,6,10,2.967,1.875,0.793,42242,12512.74
2024-12-06 02:00:00,/projects,0,0,0,0,0,0,25294,15374.84
2024-12-06 02:00:00,/user,0,0,0,0,0,0,52643,7019.0
2024-12-06 03:00:00,/data,0,0,0,0,0,0,34544,43667.08
2024-12-06 03:00:00,/scratch,0,0,0,0,0,0,42242,12512.74
2024-12-06 03:00:00,/projects,0,0,0,0,0,0,25294,15374.84
2024-12-06 03:00:00,/user,15,12,12,1.156,1.475,0.334,52646,7019.01
2024-12-06 04:00:00,/data,0,0,0,0,0,0,34544,43667.08
2024-12-06 04:00:00,/scratch,0,0,0,0,0,0,42242,12512.74
2024-12-06 04:00:00,/projects,22,18,20,12.967,8.473,2.323,25298,15381.65
2024-12-06 04:00:00,/user,0,0,0,0,0,0,52646,7019.01
2024-12-06 05:00:00,/data,0,0,0,0,0,0,34544,43667.08
2024-12-06 05:00:00,/scratch,31,12,22,9.713,2.873,0.632,42261,12520.21
2024-12-06 05:00:00,/projects,0,0,0,0,0,0,25298,15381.65
2024-12-06 05:00:00,/user,0,0,0,0,0,0,52646,7019.01
2024-12-06 06:00:00,/data,37,15,39,39.23,18.064,6.223,34566,43694.47
2024-12-06 06:00:00,/scratch,57,20,42,14.526,5.909,1.209,42298,12530.04
2024-12-06 06:00:00,/projects,0,0,0,0,0,0,25298,15381.65
2024-12-06 06:00:00,/user,42,21,38,3.904,2.287,0.761,52667,7021.39
2024-12-06 07:00:00,/data,50,21,49,52.079,23.269,10.188,34595,43733.47
2024-12-06 07:00:00,/scratch,0,0,0,0,0,0,42298,12530.04
2024-12-06 07:00:00,/projects,24,20,42,13.237,11.202,2.728,25302,15386.42
2024-12-06 07:00:00,/user,0,0,0,0,0,0,52667,7021.39
2024-12-06 08:00:00,/data,95,50,80,136.652,58.767,9.948,34640,43821.3
2024-12-06 08:00:00,/scratch,90,39,53,26.502,9.428,2.319,42349,12549.43
2024-12-06 08:00:00,/projects,0,0,0,0,0,0,25302,15386.42
2024-12-06 08:00:00,/user,0,0,0,0,0,0,52667,7021.39
2024-12-06 09:00:00,/data,97,54,112,105.056,49.758,23.885,34683,43900.48
2024-12-06 09:00:00,/scratch,138,57,87,37.129,14.962,3.215,42430,12574.81
2024-12-06 09:00:00,/projects,187,113,259,117.034,50.396,19.651,25376,15472.71
2024-12-06 09:00:00,/user,63,66,70,9.449,6.363,0.861,52664,7025.34
2024-12-06 10:00:00,/data,109,43,109,120.962,44.578,17.292,34749,43994.16
2024-12-06 10:00:00,/scratch,186,85,116,51.311,20.573,5.301,42531,12610.85
2024-12-06 10:00:00,/projects,103,52,146,58.109,27.847,10.422,25427,15513.39
2024-12-06 10:00:00,/user,146,95,130,15.826,10.915,1.501,52715,7031.75
2024-12-06 11:00:00,/data,0,0,0,0,0,0,34749,43994.16
2024-12-06 11:00:00,/scratch,668,272,434,187.945,66.846,16.106,42927,12748.05
2024-12-06 11:00:00,/projects,0,0,0,0,0,0,25427,15513.39
2024-12-06 11:00:00,/user,152,106,170,17.937,12.35,2.332,52761,7039.67
2024-12-06 12:00:00,/data,83,46,79,111.74,45.982,14.553,34786,44074.47
2024-12-06 12:00:00,/scratch,0,0,0,0,0,0,42927,12748.05
2024-12-06 12:00:00,/projects,87,52,110,51.752,26.449,8.087,25462,15546.78
2024-12-06 12:00:00,/user,0,0,0,0,0,0,52761,7039.67
2024-12-06 13:00:00,/data,88,43,93,96.586,44.281,17.369,34831,44144.14
2024-12-06 13:00:00,/scratch,0,0,0,0,0,0,42927,12748.05
2024-12-06 13:00:00,/projects,0,0,0,0,0,0,25462,15546.78
2024-12-06 13:00:00,/user,85,62,86,9.36,7.797,1.405,52784,7042.64
2024-12-06 14:00:00,/data,66,35,81,87.526,53.36,14.414,34862,44192.72
2024-12-06 14:00:00,/scratch,153,48,79,40.705,14.327,2.67,43032,12777.1
2024-12-06 14:00:00,/projects,82,44,106,40.613,24.828,8.818,25500,15571.38
2024-12-06 14:00:00,/user,52,52,64,6.016,5.895,0.924,52784,7043.68
2024-12-06 15:00:00,/data,72,30,79,85.469,28.842,8.574,34904,44257.93
2024-12-06 15:00:00,/scratch,108,41,58,28.119,9.807,1.917,43099,12797.33
2024-12-06 15:00:00,/projects,43,39,105,22.962,18.405,7.938,25504,15583.88
2024-12-06 15:00:00,/user,58,60,68,7.148,7.0,1.345,52782,7045.17
2024-12-06 16:00:00,/data,43,20,35,43.873,23.518,6.41,34927,44284.69
2024-12-06 16:00:00,/scratch,108,42,59,27.428,10.902,3.153,43165,12817.01
2024-12-06 16:00:00,/projects,71,49,82,41.457,25.715,8.828,25526,15608.45
2024-12-06 16:00:00,/user,113,68,92,12.736,7.621,1.804,52827,7052.09
2024-12-06 17:00:00,/data,59,25,66,58.736,38.866,7.778,34961,44312.34
2024-12-06 17:00:00,/scratch,101,48,71,36.743,15.63,2.714,43218,12840.84
2024-12-06 17:00:00,/projects,57,50,92,45.039,25.17,7.421,25533,15635.74
2024-12-06 17:00:00,/user,56,41,62,5.305,4.159,1.052,52842,7054.29
2024-12-06 18:00:00,/data,59,32,58,64.773,42.769,7.54,34988,44341.88
2024-12-06 18:00:00,/scratch,73,33,41,23.772,8.259,0.598,43258,12856.95
2024-12-06 18:00:00,/projects,38,40,74,18.657,20.543,6.174,25531,15640.03
2024-12-06 18:00:00,/user,72,69,84,6.575,8.576,1.496,52845,7053.79
2024-12-06 19:00:00,/data,28,11,32,24.178,11.904,5.742,35005,44359.9
2024-12-06 19:00:00,/scratch,0,0,0,0,0,0,43258,12856.95
2024-12-06 19:00:00,/projects,47,31,53,21.636,17.754,5.306,25547,15649.21
2024-12-06 19:00:00,/user,93,70,95,11.085,7.687,1.511,52868,7058.69
2024-12-06 20:00:00,/data,28,15,20,30.548,21.842,3.491,35018,44372.1
2024-12-06 20:00:00,/scratch,0,0,0,0,0,0,43258,12856.95
2024-12-06 20:00:00,/projects,0,0,0,0,0,0,25547,15649.21
2024-12-06 20:00:00,/user,0,0,0,0,0,0,52868,7058.69
2024-12-06 21:00:00,/data,0,0,0,0,0,0,35018,44372.1
2024-12-06 21:00:00,/scratch,96,38,57,25.58,9.104,2.279,43316,12875.7
2024-12-06 21:00:00,/projects,25,12,28,11.489,5.328,1.895,25560,15657.27
2024-12-06 21:00:00,/user,0,0,0,0,0,0,52868,7058.69
2024-12-06 22:00:00,/data,14,11,20,11.118,14.893,3.256,35021,44371.58
2024-12-06 22:00:00,/scratch,42,24,37,9.905,6.36,1.835,43334,12881.08
2024-12-06 22:00:00,/projects,30,20,54,16.188,10.068,3.082,25570,15666.47
2024-12-06 22:00:00,/user,56,39,66,6.299,4.031,0.965,52885,7061.93
2024-12-06 23:00:00,/data,17,3,18,18.558,4.913,3.352,35035,44388.57
2024-12-06 23:00:00,/scratch,31,12,13,8.591,2.526,0.827,43353,12887.98
2024-12-06 23:00:00,/projects,13,8,25,12.23,3.61,2.976,25575,15678.07
2024-12-06 23:00:00,/user,31,29,21,3.822,3.574,0.383,52887,7062.56
2024-12-07 00:00:00,/data,0,0,0,0,0,0,35035,44388.57
2024-12-07 00:00:00,/scratch,0,0,0,0,0,0,43353,12887.98
2024-12-07 00:00:00,/projects,0,0,0,0,0,0,25575,15678.07
2024-12-07 00:00:00,/user,0,0,0,0,0,0,52887,7062.56
2024-12-07 01:00:00,/data,4,5,6,5.204,2.778,0.802,35034,44391.8
2024-12-07 01:00:00,/scratch,0,0,0,0,0,0,43353,12887.98
2024-12-07 01:00:00,/projects,0,0,0,0,0,0,25575,15678.07
2024-12-07 01:00:00,/user,0,0,0,0,0,0,52887,7062.56
2024-12-07 02:00:00,/data,5,3,6,6.018,3.006,1.684,35036,44396.5
2024-12-07 02:00:00,/scratch,0,0,0,0,0,0,43353,12887.98
2024-12-07 02:00:00,/projects,0,0,0,0,0,0,25575,15678.07
2024-12-07 02:00:00,/user,0,0,0,0,0,0,52887,7062.56
2024-12-07 03:00:00,/data,0,0,0,0,0,0,35036,44396.5
2024-12-07 03:00:00,/scratch,0,0,0,0,0,0,43353,12887.98
2024-12-07 03:00:00,/projects,0,0,0,0,0,0,25575,15678.07
2024-12-07 03:00:00,/user,0,0,0,0,0,0,52887,7062.56
2024-12-07 04:00:00,/data,0,0,0,0,0,0,35036,44396.5
2024-12-07 04:00:00,/scratch,18,9,8,4.133,2.826,0.473,43362,12889.76
2024-12-07 04:00:00,/projects,0,0,0,0,0,0,25575,15678.07
2024-12-07 04:00:00,/user,0,0,0,0,0,0,52887,7062.56
2024-12-07 05:00:00,/data,0,0,0,0,0,0,35036,44396.5
2024-12-07 05:00:00,/scratch,0,0,0,0,0,0,43362,12889.76
2024-12-07 05:00:00,/projects,5,3,4,3.263,1.007,0.024,25577,15680.35
2024-12-07 05:00:00,/user,13,8,9,1.086,0.792,0.115,52892,7062.97
2024-12-07 06:00:00,/data,0,0,0,0,0,0,35036,44396.5
2024-12-07 06:00:00,/scratch,0,0,0,0,0,0,43362,12889.76
2024-12-07 06:00:00,/projects,11,8,10,4.505,2.62,0.449,25580,15682.68
2024-12-07 06:00:00,/user,42,21,41,4.654,2.546,0.623,52913,7065.7
2024-12-07 07:00:00,/data,0,0,0,0,0,0,35036,44396.5
2024-12-07 07:00:00,/scratch,0,0,0,0,0,0,43362,12889.76
2024-12-07 07:00:00,/projects,0,0,0,0,0,0,25580,15682.68
2024-12-07 07:00:00,/user,19,10,20,1.972,1.709,0.433,52922,7066.39
2024-12-07 08:00:00,/data,0,0,0,0,0,0,35036,44396.5
2024-12-07 08:00:00,/scratch,27,12,18,7.078,2.852,0.586,43377,12894.57
2024-12-07 08:00:00,/projects,0,0,0,0,0,0,25580,15682.68
2024-12-07 08:00:00,/user,27,20,32,2.766,1.918,0.548,52929,7067.79
2024-12-07 09:00:00,/data,0,0,0,0,0,0,35036,44396.5
2024-12-07 09:00:00,/scratch,0,0,0,0,0,0,43377,12894.57
2024-12-07 09:00:00,/projects,12,9,28,5.142,5.926,2.988,25583,15684.89
2024-12-07 09:00:00,/user,0,0,0,0,0,0,52929,7067.79
2024-12-07 10:00:00,/data,0,0,0,0,0,0,35036,44396.5
2024-12-07 10:00:00,/scratch,42,11,21,17.388,3.071,0.562,43408,12909.45
2024-12-07 10:00:00,/projects,0,0,0,0,0,0,25583,15684.89
2024-12-07 10:00:00,/user,0,0,0,0,0,0,52929,7067.79
2024-12-07 11:00:00,/data,0,0,0,0,0,0,35036,44396.5
2024-12-07 11:00:00,/scratch,0,0,0,0,0,0,43408,12909.45
2024-12-07 11:00:00,/projects,32,24,47,16.726,15.013,3.989,25591,15690.59
2024-12-07 11:00:00,/user,0,0,0,0,0,0,52929,7067.79
2024-12-07 12:00:00,/data,60,38,63,76.126,48.503,7.723,35058,44431.84
2024-12-07 12:00:00,/scratch,0,0,0,0,0,0,43408,12909.45
2024-12-07 12:00:00,/projects,20,9,29,8.701,5.148,1.853,25602,15695.99
2024-12-07 12:00:00,/user,0,0,0,0,0,0,52929,7067.79
2024-12-07 13:00:00,/data,0,0,0,0,0,0,35058,44431.84
2024-12-07 13:00:00,/scratch,102,47,60,29.658,11.245,2.458,43463,12930.32
2024-12-07 13:00:00,/projects,0,0,0,0,0,0,25602,15695.99
2024-12-07 13:00:00,/user,38,36,48,4.952,4.332,0.616,52931,7069.03
2024-12-07 14:00:00,/data,0,0,0,0,0,0,35058,44431.84
2024-12-07 14:00:00,/scratch,161,68,90,42.449,18.511,4.337,43556,12958.59
2024-12-07 14:00:00,/projects,28,9,32,16.769,6.86,2.274,25621,15708.18
2024-12-07 14:00:00,/user,0,0,0,0,0,0,52931,7069.03
2024-12-07 15:00:00,/data,41,24,33,46.079,25.327,5.012,35075,44457.61
2024-12-07 15:00:00,/scratch,0,0,0,0,0,0,43556,12958.59
2024-12-07 15:00:00,/projects,35,11,38,23.158,6.236,3.562,25645,15728.66
2024-12-07 15:00:00,/user,0,0,0,0,0,0,52931,7069.03
2024-12-07 16:00:00,/data,54,19,55,68.637,23.79,4.44,35110,44506.89
2024-12-07 16:00:00,/scratch,0,0,0,0,0,0,43556,12958.59
2024-12-07 16:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-07 16:00:00,/user,94,80,101,12.131,9.953,2.107,52945,7073.31
2024-12-07 17:00:00,/data,41,12,27,49.553,12.301,2.386,35139,44546.53
2024-12-07 17:00:00,/scratch,61,22,24,18.612,5.94,1.095,43595,12972.36
2024-12-07 17:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-07 17:00:00,/user,65,42,56,10.468,4.62,0.681,52968,7079.84
2024-12-07 18:00:00,/data,34,17,32,39.779,19.734,4.265,35156,44570.84
2024-12-07 18:00:00,/scratch,27,13,15,7.132,3.049,0.252,43609,12976.69
2024-12-07 18:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-07 18:00:00,/user,51,36,49,5.891,4.571,0.988,52983,7082.15
2024-12-07 19:00:00,/data,31,12,23,38.376,10.593,6.353,35175,44604.98
2024-12-07 19:00:00,/scratch,0,0,0,0,0,0,43609,12976.69
2024-12-07 19:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-07 19:00:00,/user,0,0,0,0,0,0,52983,7082.15
2024-12-07 20:00:00,/data,22,13,26,27.369,19.339,9.064,35184,44622.07
2024-12-07 20:00:00,/scratch,20,17,14,5.636,5.242,0.7,43612,12977.79
2024-12-07 20:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-07 20:00:00,/user,0,0,0,0,0,0,52983,7082.15
2024-12-07 21:00:00,/data,0,0,0,0,0,0,35184,44622.07
2024-12-07 21:00:00,/scratch,42,9,29,10.471,2.598,0.729,43645,12986.39
2024-12-07 21:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-07 21:00:00,/user,0,0,0,0,0,0,52983,7082.15
2024-12-07 22:00:00,/data,27,8,19,25.518,9.946,3.248,35203,44640.89
2024-12-07 22:00:00,/scratch,0,0,0,0,0,0,43645,12986.39
2024-12-07 22:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-07 22:00:00,/user,13,12,22,1.384,2.193,0.435,52984,7081.77
2024-12-07 23:00:00,/data,10,6,13,10.488,8.958,1.856,35207,44644.28
2024-12-07 23:00:00,/scratch,42,16,22,14.673,4.386,0.178,43671,12996.86
2024-12-07 23:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-07 23:00:00,/user,17,14,13,2.089,2.052,0.013,52987,7081.82
2024-12-08 00:00:00,/data,0,0,0,0,0,0,35207,44644.28
2024-12-08 00:00:00,/scratch,20,2,8,5.627,0.682,0.076,43689,13001.88
2024-12-08 00:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-08 00:00:00,/user,0,0,0,0,0,0,52987,7081.82
2024-12-08 01:00:00,/data,0,0,0,0,0,0,35207,44644.28
2024-12-08 01:00:00,/scratch,0,0,0,0,0,0,43689,13001.88
2024-12-08 01:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-08 01:00:00,/user,0,0,0,0,0,0,52987,7081.82
2024-12-08 02:00:00,/data,0,0,0,0,0,0,35207,44644.28
2024-12-08 02:00:00,/scratch,0,0,0,0,0,0,43689,13001.88
2024-12-08 02:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-08 02:00:00,/user,0,0,0,0,0,0,52987,7081.82
2024-12-08 03:00:00,/data,0,0,0,0,0,0,35207,44644.28
2024-12-08 03:00:00,/scratch,0,0,0,0,0,0,43689,13001.88
2024-12-08 03:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-08 03:00:00,/user,0,0,0,0,0,0,52987,7081.82
2024-12-08 04:00:00,/data,0,0,0,0,0,0,35207,44644.28
2024-12-08 04:00:00,/scratch,0,0,0,0,0,0,43689,13001.88
2024-12-08 04:00:00,/projects,0,0,0,0,0,0,25645,15728.66
2024-12-08 04:00:00,/user,0,0,0,0,0,0,52987,7081.82
2024-12-08 05:00:00,/data,19,10,16,17.262,11.833,1.418,35216,44651.13
2024-12-08 05:00:00,/scratch,0,0,0,0,0,0,43689,13001.88
2024-12-08 05:00:00,/projects,4,3,10,1.899,1.097,1.375,25646,15730.84
2024-12-08 05:00:00,/user,7,6,5,0.637,0.571,0.057,52988,7081.95
2024-12-08 06:00:00,/data,0,0,0,0,0,0,35216,44651.13
